time,temp_air,wind_speed,relative_humidity,dewpoint,ghi,dni,dhi
1990-07-29 16:30:00+05:30,22.3,1.72,23.15,0.23780468071340802,370.7,451.71,117.35
1990-07-29 17:30:00+05:30,22.4,1.72,21.4,-0.7607417109974405,185.85,275.64,83.7
1990-07-29 18:30:00+05:30,21.96,1.59,20.5,-1.7133179084285433,32.65,62.43,22.2
1990-07-29 19:30:00+05:30,21.03,1.17,22.75,-1.0688837452759192,0.0,0.0,0.0
1990-07-29 20:30:00+05:30,19.9,1.17,28.5,1.079033450719625,0.0,0.0,0.0
1990-07-29 21:30:00+05:30,18.4,1.17,36.7,3.319136577247435,0.0,0.0,0.0
1990-07-29 22:30:00+05:30,17.89,1.1,35.2,2.2781638080080726,0.0,0.0,0.0
1990-07-29 23:30:00+05:30,17.57,1.1,35.05,1.9353984006595533,0.0,0.0,0.0
1990-07-30 00:30:00+05:30,16.91,1.03,36.3,1.8419839173216659,0.0,0.0,0.0
1990-07-30 01:30:00+05:30,16.22,0.9,39.0,2.2336062734910027,0.0,0.0,0.0
1990-07-30 02:30:00+05:30,15.15,0.62,43.4,2.775329188128569,0.0,0.0,0.0
1990-07-30 03:30:00+05:30,14.16,0.48,46.5,2.848312914062366,0.0,0.0,0.0
1990-07-30 04:30:00+05:30,13.23,0.55,49.85,2.9777711355960963,0.0,0.0,0.0
1990-07-30 05:30:00+05:30,12.18,0.55,53.5,3.005137853286684,0.0,0.0,0.0
1990-07-30 06:30:00+05:30,11.5,0.55,57.4,3.3669882866797063,226.4,789.51,74.7
1990-07-30 07:30:00+05:30,12.58,0.76,53.6,3.4033735674323315,442.15,856.19,104.2
1990-07-30 08:30:00+05:30,14.09,1.1,52.0,4.372550225281338,663.1,933.13,119.5
1990-07-30 09:30:00+05:30,15.89,1.17,43.5,3.4786905664986594,758.9,783.31,177.0
1990-07-30 10:30:00+05:30,17.63,1.24,35.2,2.048322783397932,961.05,955.68,134.65
1990-07-30 11:30:00+05:30,19.52,1.31,29.5,1.2311638682451351,1014.5,911.12,158.2
1990-07-30 12:30:00+05:30,21.22,1.66,23.8,-0.2898527359668802,994.6,807.95,216.5
1990-07-30 13:30:00+05:30,22.82,2.0,19.15,-1.928924970138687,927.95,817.25,165.6
1990-07-30 14:30:00+05:30,23.85,2.41,16.6,-3.020582540228796,743.8,621.66,214.65
1990-07-30 15:30:00+05:30,24.35,2.48,16.05,-3.0703389681907782,565.5,544.55,171.4
1990-07-30 16:30:00+05:30,24.28,2.48,16.05,-3.126723727512144,379.65,403.23,154.2
1990-07-30 17:30:00+05:30,23.72,2.41,17.25,-2.608189854533756,205.3,359.92,72.65
1990-07-30 18:30:00+05:30,22.47,2.21,20.6,-1.2239645855847878,33.05,81.79,19.55
1990-07-30 19:30:00+05:30,20.82,1.59,24.6,-0.17277360928891708,0.0,0.0,0.0
1990-07-30 20:30:00+05:30,19.7,1.24,27.45,0.3859195415462973,0.0,0.0,0.0
1990-07-30 21:30:00+05:30,18.13,1.1,35.35,2.5501963807489374,0.0,0.0,0.0
1990-07-30 22:30:00+05:30,18.01,0.9,33.9,1.855908633358107,0.0,0.0,0.0
1990-07-30 23:30:00+05:30,17.33,0.76,36.4,2.2533431209897965,0.0,0.0,0.0
1990-07-31 00:30:00+05:30,16.75,0.76,36.3,1.699984704329658,0.0,0.0,0.0
1990-07-31 01:30:00+05:30,16.09,0.55,39.0,2.117247007863857,0.0,0.0,0.0
1990-07-31 02:30:00+05:30,15.24,0.41,41.75,2.3106740690404086,0.0,0.0,0.0
1990-07-31 03:30:00+05:30,14.46,0.41,46.5,3.1224989046383524,0.0,0.0,0.0
1990-07-31 04:30:00+05:30,13.56,0.41,48.15,2.7911020604395045,0.0,0.0,0.0
1990-07-31 05:30:00+05:30,12.71,0.34,51.65,2.999059775717087,0.0,0.0,0.0
1990-07-31 06:30:00+05:30,12.29,0.34,53.5,3.107372070411329,206.55,694.83,74.5
1990-07-31 07:30:00+05:30,13.29,0.62,53.7,4.089849127128373,418.9,812.3,99.75
1990-07-31 08:30:00+05:30,14.72,1.1,52.15,4.997180642405663,633.35,865.59,130.45
1990-07-31 09:30:00+05:30,16.52,1.38,45.3,4.6292958612579955,717.35,752.52,159.35
1990-07-31 10:30:00+05:30,17.7,1.45,39.4,3.702901347138544,903.2,802.71,210.05
1990-07-31 11:30:00+05:30,19.19,1.66,33.05,2.535892445386156,970.25,838.09,183.55
1990-07-31 12:30:00+05:30,19.96,1.79,31.95,2.7325557000222593,987.35,846.6,173.0
1990-07-31 13:30:00+05:30,21.44,2.14,29.9,3.0826603427309776,874.2,718.82,204.55
1990-07-31 14:30:00+05:30,22.11,2.41,25.8,1.5837119534082753,771.35,702.1,174.7
1990-07-31 15:30:00+05:30,22.53,2.55,23.15,0.4311438389800311,601.65,651.96,130.85
1990-07-31 16:30:00+05:30,22.41,2.48,22.25,-0.21710654168782062,389.3,487.29,117.75
1990-07-31 17:30:00+05:30,21.8,2.41,23.0,-0.2721207667163981,184.1,297.05,75.25
1990-07-31 18:30:00+05:30,20.83,2.0,26.55,0.8913979056716667,31.9,62.1,21.8
1990-07-31 19:30:00+05:30,19.63,1.52,28.5,0.8462747086635557,0.0,0.0,0.0
1990-07-31 20:30:00+05:30,18.72,1.17,32.9,2.0597814299475767,0.0,0.0,0.0
1990-07-31 21:30:00+05:30,15.64,0.6,41.56,2.607302404806218,0.0,0.0,0.0
1990-07-31 22:30:00+05:30,15.43,0.61,43.45,3.045413681124652,0.0,0.0,0.0
1990-07-31 23:30:00+05:30,15.21,0.62,45.34,3.448786079122589,0.0,0.0,0.0
1990-08-01 00:30:00+05:30,15.0,0.62,47.24,3.8405470679989175,0.0,0.0,0.0
1990-08-01 01:30:00+05:30,14.78,0.63,49.13,4.198017695338512,0.0,0.0,0.0
1990-08-01 02:30:00+05:30,14.57,0.64,51.02,4.54420965683478,0.0,0.0,0.0
1990-08-01 03:30:00+05:30,14.35,0.64,52.91,4.862062431776022,0.0,0.0,0.0
1990-08-01 04:30:00+05:30,14.14,0.65,54.81,5.173948547005562,0.0,0.0,0.0
1990-08-01 05:30:00+05:30,13.93,0.65,56.7,5.466409366464561,0.0,0.0,0.0
1990-08-01 06:30:00+05:30,13.71,0.66,58.59,5.73377589249947,200.1,675.51,73.15
1990-08-01 07:30:00+05:30,13.5,0.67,60.48,5.9957048117668155,391.55,722.77,108.9
1990-08-01 08:30:00+05:30,13.28,0.67,62.38,6.2365469126716855,617.35,826.88,138.25
1990-08-01 09:30:00+05:30,13.07,0.68,64.27,6.471229177954406,698.5,675.83,198.3
1990-08-01 10:30:00+05:30,12.85,0.68,66.16,6.683897820422335,767.85,617.39,235.5
1990-08-01 11:30:00+05:30,12.64,0.69,68.06,6.896355831231635,966.8,847.47,172.3
1990-08-01 12:30:00+05:30,12.42,0.7,69.95,7.085774172704031,864.35,653.94,236.1
1990-08-01 13:30:00+05:30,17.17,1.38,49.05,6.371393969066752,756.95,566.42,230.0
1990-08-01 14:30:00+05:30,17.34,1.17,49.05,6.527576812860769,767.05,736.53,142.2
1990-08-01 15:30:00+05:30,17.7,1.45,45.7,5.8305910219653905,584.3,600.85,151.4
1990-08-01 16:30:00+05:30,17.66,1.38,47.3,6.292862759445748,358.9,418.75,126.35
1990-08-01 17:30:00+05:30,17.23,1.03,45.55,5.354967533903199,168.65,265.08,72.1
1990-08-01 18:30:00+05:30,16.59,0.69,48.8,5.764560267727031,29.25,68.37,18.3
1990-08-01 19:30:00+05:30,15.67,0.48,54.35,6.476236206767769,0.0,0.0,0.0
1990-08-01 20:30:00+05:30,14.93,0.41,54.1,5.7211492066012175,0.0,0.0,0.0
1990-08-01 21:30:00+05:30,14.23,0.28,56.0,5.567493160816925,0.0,0.0,0.0
1990-08-01 22:30:00+05:30,13.39,0.07,60.05,5.788804970503394,0.0,0.0,0.0
1990-08-01 23:30:00+05:30,12.62,0.14,62.2,5.570538655317375,0.0,0.0,0.0
1990-08-02 00:30:00+05:30,11.63,0.21,64.35,5.12215091961361,0.0,0.0,0.0
1990-08-02 01:30:00+05:30,11.08,0.28,66.65,5.103954988813524,0.0,0.0,0.0
1990-08-02 02:30:00+05:30,10.52,0.34,69.1,5.088033171002231,0.0,0.0,0.0
1990-08-02 03:30:00+05:30,10.04,0.34,71.6,5.138635702478846,0.0,0.0,0.0
1990-08-02 04:30:00+05:30,9.56,0.34,74.2,5.189360644327959,0.0,0.0,0.0
1990-08-02 05:30:00+05:30,8.89,0.41,74.15,4.532657300826714,0.0,0.0,0.0
1990-08-02 06:30:00+05:30,8.68,0.34,76.95,4.8608014998256355,206.5,745.12,68.05
1990-08-02 07:30:00+05:30,10.77,0.14,74.45,6.406646430938583,422.4,814.45,105.4
1990-08-02 08:30:00+05:30,12.86,0.48,66.95,6.8664660827609945,626.8,860.23,129.75
1990-08-02 09:30:00+05:30,14.27,0.76,64.85,7.741981633048291,726.0,713.8,198.7
1990-08-02 10:30:00+05:30,15.49,1.03,58.35,7.344448074946414,833.8,723.87,210.55
1990-08-02 11:30:00+05:30,16.54,1.24,54.45,7.312332105985137,811.75,615.84,235.15
1990-08-02 12:30:00+05:30,17.21,1.17,49.05,6.40814363493242,820.6,640.92,205.65
1990-08-02 13:30:00+05:30,17.74,1.45,45.7,5.867032963115796,790.15,570.95,259.75
1990-08-02 14:30:00+05:30,17.92,1.52,44.05,5.499275460189877,707.75,607.29,193.45
1990-08-02 15:30:00+05:30,18.13,1.24,44.05,5.689759302338924,579.9,632.14,125.55
1990-08-02 16:30:00+05:30,17.89,1.31,42.45,4.939463870403942,355.55,453.24,104.75
1990-08-02 17:30:00+05:30,17.56,1.1,43.9,5.123618171214552,168.8,273.94,69.65
1990-08-02 18:30:00+05:30,16.91,0.83,47.15,5.560872712391581,29.55,68.23,18.8
1990-08-02 19:30:00+05:30,15.64,0.69,62.75,8.555515524407816,0.0,0.0,0.0
1990-08-02 20:30:00+05:30,15.36,0.62,54.25,6.161141080530606,0.0,0.0,0.0
1990-08-02 21:30:00+05:30,14.52,0.55,58.1,6.372077216541511,0.0,0.0,0.0
1990-08-02 22:30:00+05:30,13.66,0.41,62.45,6.612268300080139,0.0,0.0,0.0
1990-08-02 23:30:00+05:30,13.01,0.28,66.95,7.009522131477833,0.0,0.0,0.0
1990-08-03 00:30:00+05:30,12.69,0.14,64.55,6.173589748459779,0.0,0.0,0.0
1990-08-03 01:30:00+05:30,11.94,0.07,69.25,6.479231541540976,0.0,0.0,0.0
1990-08-03 02:30:00+05:30,11.09,0.14,71.75,6.178649422457639,0.0,0.0,0.0
1990-08-03 03:30:00+05:30,10.35,0.34,74.4,5.991214503448161,0.0,0.0,0.0
1990-08-03 04:30:00+05:30,9.75,0.34,77.1,5.926715415650852,0.0,0.0,0.0
1990-08-03 05:30:00+05:30,9.39,0.34,77.0,5.558774218404115,0.0,0.0,0.0
1990-08-03 06:30:00+05:30,9.25,0.34,79.9,5.957262530355735,201.2,716.5,69.6
1990-08-03 07:30:00+05:30,11.14,0.07,77.2,7.2938610913935955,411.75,796.14,103.35
1990-08-03 08:30:00+05:30,12.82,0.55,74.7,8.436025899607477,560.45,743.49,132.05
1990-08-03 09:30:00+05:30,14.05,0.69,69.65,8.584644385819216,672.0,662.01,183.9
1990-08-03 10:30:00+05:30,15.31,0.83,62.75,8.243327130886978,735.0,543.74,267.55
1990-08-03 11:30:00+05:30,16.15,1.17,56.5,7.490217777416011,799.1,618.64,220.65
1990-08-03 12:30:00+05:30,16.22,1.17,56.5,7.55561919112461,878.5,727.09,181.8
1990-08-03 13:30:00+05:30,16.97,1.38,52.65,7.219523976926747,791.8,679.88,161.15
1990-08-03 14:30:00+05:30,17.37,1.38,50.85,7.0806963222780075,625.35,541.7,167.45
1990-08-03 15:30:00+05:30,17.56,1.59,50.85,7.255977791664658,489.65,461.19,159.0
1990-08-03 16:30:00+05:30,17.28,1.72,50.85,6.997664732558776,267.85,287.79,109.2
1990-08-03 17:30:00+05:30,16.72,1.03,50.75,6.452347336182813,163.35,268.93,66.65
1990-08-03 18:30:00+05:30,16.27,0.62,54.45,7.061172089493442,21.6,46.81,14.35
1990-08-03 19:30:00+05:30,15.67,0.28,56.35,7.00288914009462,0.0,0.0,0.0
1990-08-03 20:30:00+05:30,15.15,0.28,56.25,6.4912669518472335,0.0,0.0,0.0
1990-08-03 21:30:00+05:30,14.26,0.34,60.3,6.6684224486708334,0.0,0.0,0.0
1990-08-03 22:30:00+05:30,13.2,0.28,67.05,7.212552922403051,0.0,0.0,0.0
1990-08-03 23:30:00+05:30,12.29,0.28,71.95,7.37339003326808,0.0,0.0,0.0
1990-08-04 00:30:00+05:30,11.84,0.41,69.25,6.383466848128854,0.0,0.0,0.0
1990-08-04 01:30:00+05:30,11.07,0.41,71.75,6.159414730037057,0.0,0.0,0.0
1990-08-04 02:30:00+05:30,10.1,0.41,77.15,6.275617223186231,0.0,0.0,0.0
1990-08-04 03:30:00+05:30,9.31,0.41,82.9,6.55091582629045,0.0,0.0,0.0
1990-08-04 04:30:00+05:30,8.67,0.48,85.95,6.449037414400979,0.0,0.0,0.0
1990-08-04 05:30:00+05:30,8.08,0.48,85.9,5.8609668084099855,0.0,0.0,0.0
1990-08-04 06:30:00+05:30,8.27,0.48,89.1,6.578840468228409,195.4,636.55,79.85
1990-08-04 07:30:00+05:30,10.22,0.28,86.05,7.988845883592577,374.45,602.2,142.3
1990-08-04 08:30:00+05:30,12.47,0.48,77.35,8.612537516109937,573.65,735.5,151.05
1990-08-04 09:30:00+05:30,14.21,0.83,67.25,8.219743769779619,717.8,741.51,172.15
1990-08-04 10:30:00+05:30,15.66,0.9,60.65,8.072059209749158,757.05,598.28,243.5
1990-08-04 11:30:00+05:30,16.53,1.03,56.5,7.845239845243459,810.25,597.69,252.15
1990-08-04 12:30:00+05:30,17.27,1.45,50.85,6.988438860469808,853.45,664.19,217.9
1990-08-04 13:30:00+05:30,17.88,1.66,49.15,7.053383328804393,815.8,711.33,157.0
1990-08-04 14:30:00+05:30,18.29,1.79,45.85,6.415681336554548,666.3,553.35,199.45
1990-08-04 15:30:00+05:30,18.52,1.66,44.2,6.092752274971796,476.95,466.1,143.65
1990-08-04 16:30:00+05:30,18.42,1.17,44.2,6.002024527999914,339.7,446.34,94.6
1990-08-04 17:30:00+05:30,18.3,0.97,42.6,5.360588040050766,171.05,288.56,68.0
1990-08-04 18:30:00+05:30,17.74,0.76,44.05,5.335991988409614,26.05,61.13,16.75
1990-08-04 19:30:00+05:30,16.87,0.48,48.9,6.051358458952265,0.0,0.0,0.0
1990-08-04 20:30:00+05:30,16.16,0.34,48.8,5.369633113446084,0.0,0.0,0.0
1990-08-04 21:30:00+05:30,15.25,0.21,52.25,5.515567732186418,0.0,0.0,0.0
1990-08-04 22:30:00+05:30,14.46,0.14,56.0,5.782263506025576,0.0,0.0,0.0
1990-08-04 23:30:00+05:30,13.74,0.07,60.2,6.154538631085289,0.0,0.0,0.0
1990-08-05 00:30:00+05:30,12.83,0.28,59.95,5.237467805241056,0.0,0.0,0.0
1990-08-05 01:30:00+05:30,12.07,0.34,64.35,5.539939130069942,0.0,0.0,0.0
1990-08-05 02:30:00+05:30,11.4,0.34,66.65,5.409076913578005,0.0,0.0,0.0
1990-08-05 03:30:00+05:30,10.78,0.34,66.65,4.817886781803318,0.0,0.0,0.0
1990-08-05 04:30:00+05:30,10.2,0.34,69.1,4.781584395685524,0.0,0.0,0.0
1990-08-05 05:30:00+05:30,9.8,0.34,71.6,4.907834659112657,0.0,0.0,0.0
1990-08-05 06:30:00+05:30,9.29,0.28,74.2,4.928615494894647,210.75,776.06,71.55
1990-08-05 07:30:00+05:30,11.37,0.0,74.45,6.9861769086556045,427.4,837.27,106.2
1990-08-05 08:30:00+05:30,13.14,0.69,67.05,7.155322982079189,617.2,800.96,158.3
1990-08-05 09:30:00+05:30,14.43,0.83,64.85,7.893966200929698,725.3,735.01,185.5
1990-08-05 10:30:00+05:30,15.6,0.9,60.5,7.979073593015998,824.85,757.04,176.05
1990-08-05 11:30:00+05:30,16.59,1.03,56.5,7.901292783950779,885.9,773.88,164.3
1990-08-05 12:30:00+05:30,17.32,1.1,58.8,9.174703083667884,872.4,710.15,193.85
1990-08-05 13:30:00+05:30,18.11,1.1,56.85,9.412914500869613,851.8,735.84,171.4
1990-08-05 14:30:00+05:30,18.59,1.31,54.95,9.35462666091133,696.8,649.89,149.6
1990-08-05 15:30:00+05:30,18.42,1.31,54.95,9.196409451942698,574.9,608.57,140.9
1990-08-05 16:30:00+05:30,18.08,1.45,56.85,9.38487871099493,334.15,387.27,122.35
1990-08-05 17:30:00+05:30,15.99,1.72,65.15,9.444272701535118,114.35,128.04,68.95
1990-08-05 18:30:00+05:30,15.41,1.03,67.45,9.408600258758277,18.6,34.49,13.45
1990-08-05 19:30:00+05:30,14.75,0.48,67.35,8.756874215562165,0.0,0.0,0.0
1990-08-05 20:30:00+05:30,14.25,0.14,69.75,8.797483802809303,0.0,0.0,0.0
1990-08-05 21:30:00+05:30,13.0,0.34,77.45,9.145836050823128,0.0,0.0,0.0
1990-08-05 22:30:00+05:30,12.39,0.41,80.2,9.070992292488397,0.0,0.0,0.0
1990-08-05 23:30:00+05:30,12.0,0.34,83.1,9.217938836812163,0.0,0.0,0.0
1990-08-06 00:30:00+05:30,11.44,0.21,89.3,9.739529055403983,0.0,0.0,0.0
1990-08-06 01:30:00+05:30,11.11,0.41,89.3,9.413920336464548,0.0,0.0,0.0
1990-08-06 02:30:00+05:30,11.0,0.28,89.3,9.305382843615282,0.0,0.0,0.0
1990-08-06 03:30:00+05:30,10.98,0.21,89.3,9.285648686684704,0.0,0.0,0.0
1990-08-06 04:30:00+05:30,10.89,0.34,86.1,8.655676856430487,0.0,0.0,0.0
1990-08-06 05:30:00+05:30,10.84,0.41,89.3,9.147509008164842,0.0,0.0,0.0
1990-08-06 06:30:00+05:30,10.53,0.34,89.25,8.83332487104706,71.35,83.52,56.55
1990-08-06 07:30:00+05:30,10.58,0.48,89.25,8.882658139109065,174.05,185.73,103.15
1990-08-06 08:30:00+05:30,11.52,0.55,83.05,8.739428227980433,322.55,237.53,186.85
1990-08-06 09:30:00+05:30,12.12,0.62,80.2,8.807957581983988,511.35,410.88,210.2
1990-08-06 10:30:00+05:30,13.5,0.62,77.5,9.64051137618355,742.15,610.88,219.45
1990-08-06 11:30:00+05:30,14.96,0.76,75.0,10.563244245533923,661.85,386.0,302.45
1990-08-06 12:30:00+05:30,14.84,1.03,75.0,10.447297235895444,817.8,611.68,234.2
1990-08-06 13:30:00+05:30,16.07,1.1,70.0,10.59467577509916,819.9,670.24,201.2
1990-08-06 14:30:00+05:30,16.66,1.31,65.35,10.126688075197873,708.05,578.94,221.6
1990-08-06 15:30:00+05:30,16.89,1.1,63.05,9.809056214522853,515.25,482.05,172.45
1990-08-06 16:30:00+05:30,16.59,1.24,62.95,9.501515727016175,287.95,283.06,133.8
1990-08-06 17:30:00+05:30,15.12,1.17,67.35,9.109864044380851,136.4,152.71,82.65
1990-08-06 18:30:00+05:30,14.34,1.24,69.75,8.883710165517176,13.4,16.05,11.05
1990-08-06 19:30:00+05:30,13.08,0.69,74.7,8.687190778117843,0.0,0.0,0.0
1990-08-06 20:30:00+05:30,12.16,0.41,86.2,9.920726687984988,0.0,0.0,0.0
1990-08-06 21:30:00+05:30,11.88,0.21,80.15,8.564920683329671,0.0,0.0,0.0
1990-08-06 22:30:00+05:30,11.32,0.41,83.05,8.543770549887837,0.0,0.0,0.0
1990-08-06 23:30:00+05:30,10.55,0.41,86.05,8.31305516924831,0.0,0.0,0.0
1990-08-07 00:30:00+05:30,10.07,0.28,89.2,8.371178678682092,0.0,0.0,0.0
1990-08-07 01:30:00+05:30,9.76,0.14,89.2,8.065322205259283,0.0,0.0,0.0
1990-08-07 02:30:00+05:30,9.62,0.14,89.2,7.927191828088535,0.0,0.0,0.0
1990-08-07 03:30:00+05:30,9.62,0.14,89.2,7.927191828088535,0.0,0.0,0.0
1990-08-07 04:30:00+05:30,9.58,0.34,92.45,8.41517853137946,0.0,0.0,0.0
1990-08-07 05:30:00+05:30,9.51,0.48,89.15,7.8104183151040925,0.0,0.0,0.0
1990-08-07 06:30:00+05:30,10.24,0.41,86.05,8.008495142958814,131.15,226.82,91.45
1990-08-07 07:30:00+05:30,10.65,0.69,83.05,7.888292873821072,385.45,675.41,128.9
1990-08-07 08:30:00+05:30,11.69,0.97,77.3,7.846361514409267,541.6,716.26,133.6
1990-08-07 09:30:00+05:30,12.61,1.1,71.95,7.681181269933872,713.05,725.01,182.75
1990-08-07 10:30:00+05:30,13.89,1.17,62.45,6.82981078951929,718.7,588.06,216.35
1990-08-07 11:30:00+05:30,14.93,1.38,56.15,6.259930394854036,943.45,824.52,176.9
1990-08-07 12:30:00+05:30,15.77,1.31,58.45,7.632209160110748,849.4,638.7,240.95
1990-08-07 13:30:00+05:30,16.53,1.24,52.5,6.7702734437506855,746.45,603.53,190.3
1990-08-07 14:30:00+05:30,16.9,1.38,48.9,6.078913567189404,676.85,608.29,166.85
1990-08-07 15:30:00+05:30,17.17,1.52,47.3,5.84461225820084,447.3,366.76,187.25
1990-08-07 16:30:00+05:30,17.08,1.79,48.9,6.244238659905033,316.4,360.56,120.9
1990-08-07 17:30:00+05:30,16.59,1.66,50.6,6.289425519233416,140.9,237.5,57.95
1990-08-07 18:30:00+05:30,15.81,1.52,52.4,6.075672181288048,18.8,34.88,13.8
1990-08-07 19:30:00+05:30,14.5,1.17,64.85,7.960457942446105,0.0,0.0,0.0
1990-08-07 20:30:00+05:30,13.25,1.1,69.55,7.797117053628538,0.0,0.0,0.0
1990-08-07 21:30:00+05:30,13.41,0.9,64.65,6.879908895990506,0.0,0.0,0.0
1990-08-07 22:30:00+05:30,12.94,0.76,66.95,6.942763130583554,0.0,0.0,0.0
1990-08-07 23:30:00+05:30,12.26,0.69,69.35,6.806706947345943,0.0,0.0,0.0
1990-08-08 00:30:00+05:30,11.94,0.48,69.25,6.479231541540976,0.0,0.0,0.0
1990-08-08 01:30:00+05:30,11.38,0.48,71.75,6.457545891713765,0.0,0.0,0.0
1990-08-08 02:30:00+05:30,10.84,0.41,71.75,5.938211564320073,0.0,0.0,0.0
1990-08-08 03:30:00+05:30,10.41,0.41,74.4,6.049168435999744,0.0,0.0,0.0
1990-08-08 04:30:00+05:30,10.02,0.34,77.1,6.188608344555645,0.0,0.0,0.0
1990-08-08 05:30:00+05:30,9.58,0.34,77.1,5.761815529637294,0.0,0.0,0.0
1990-08-08 06:30:00+05:30,9.33,0.28,79.9,6.0351882646509925,165.0,483.38,81.45
1990-08-08 07:30:00+05:30,9.52,0.41,82.9,6.756348405996163,394.6,738.08,115.65
1990-08-08 08:30:00+05:30,11.03,0.62,71.75,6.12094516977386,581.1,708.08,178.95
1990-08-08 09:30:00+05:30,12.72,0.76,62.2,5.665100627942754,664.3,573.01,246.05
1990-08-08 10:30:00+05:30,14.08,0.9,55.9,5.40164665430371,813.7,632.78,274.05
1990-08-08 11:30:00+05:30,15.48,1.17,48.55,4.6713465530940335,773.6,495.12,314.0
1990-08-08 12:30:00+05:30,16.5,1.17,45.3,4.611085725459033,856.05,624.52,262.05
1990-08-08 13:30:00+05:30,17.38,1.31,42.3,4.42812487155985,702.7,464.32,275.6
1990-08-08 14:30:00+05:30,17.69,1.1,40.9,4.226427900756247,693.55,571.7,215.3
1990-08-08 15:30:00+05:30,18.04,1.17,40.9,4.541203287897592,522.5,503.68,166.45
1990-08-08 16:30:00+05:30,17.86,1.24,39.4,3.846184394744668,384.2,514.87,106.3
1990-08-08 17:30:00+05:30,17.64,1.17,40.75,4.129011897574758,177.4,318.92,66.9
1990-08-08 18:30:00+05:30,16.87,0.97,42.15,3.9169146203013976,23.25,59.52,14.9
1990-08-08 19:30:00+05:30,15.65,0.69,50.5,5.393863077456141,0.0,0.0,0.0
1990-08-08 20:30:00+05:30,15.23,0.62,45.05,3.375960014292446,0.0,0.0,0.0
1990-08-08 21:30:00+05:30,14.31,0.55,50.1,4.044265163031544,0.0,0.0,0.0
1990-08-08 22:30:00+05:30,13.43,0.48,53.7,4.2199802416385905,0.0,0.0,0.0
1990-08-08 23:30:00+05:30,12.7,0.34,55.65,4.049028838769629,0.0,0.0,0.0
1990-08-09 00:30:00+05:30,12.02,0.21,55.4,3.3503191176625644,0.0,0.0,0.0
1990-08-09 01:30:00+05:30,11.37,0.28,57.4,3.245158522327634,0.0,0.0,0.0
1990-08-09 02:30:00+05:30,10.69,0.28,57.4,2.6078303784228125,0.0,0.0,0.0
1990-08-09 03:30:00+05:30,10.04,0.28,61.65,3.0044727531374984,0.0,0.0,0.0
1990-08-09 04:30:00+05:30,9.38,0.34,63.9,2.885976912890209,0.0,0.0,0.0
1990-08-09 05:30:00+05:30,8.83,0.41,66.25,2.8729944756902874,0.0,0.0,0.0
1990-08-09 06:30:00+05:30,8.57,0.41,66.25,2.6251377560886415,224.5,927.9,66.15
1990-08-09 07:30:00+05:30,10.81,0.14,64.25,4.3212169170268115,452.55,975.07,85.9
1990-08-09 08:30:00+05:30,12.81,0.83,57.75,4.681544942183587,665.1,1002.02,97.7
1990-08-09 09:30:00+05:30,14.39,0.97,56.0,5.716899986241752,835.35,992.75,112.25
1990-08-09 10:30:00+05:30,15.84,1.03,52.4,6.10345879423251,949.1,961.4,130.6
1990-08-09 11:30:00+05:30,17.05,1.1,50.75,6.75676724939326,939.45,821.86,177.75
1990-08-09 12:30:00+05:30,17.71,1.17,44.05,5.308777034705369,888.85,720.32,204.85
1990-08-09 13:30:00+05:30,18.24,1.38,42.6,5.306380026135981,865.85,761.12,167.05
1990-08-09 14:30:00+05:30,18.48,1.59,42.6,5.523204692243091,749.35,698.49,166.4
1990-08-09 15:30:00+05:30,18.58,1.59,42.6,5.613542487578236,532.5,551.83,143.65
1990-08-09 16:30:00+05:30,18.42,1.45,42.6,5.469000373062352,361.15,499.81,92.65
1990-08-09 17:30:00+05:30,18.08,1.17,42.45,5.1110709590270105,175.5,327.98,62.8
1990-08-09 18:30:00+05:30,17.49,0.83,43.9,5.060137082839686,21.5,54.7,14.0
1990-08-09 19:30:00+05:30,16.38,0.62,50.6,6.095746934688004,0.0,0.0,0.0
1990-08-09 20:30:00+05:30,15.84,0.55,46.9,4.505937710780139,0.0,0.0,0.0
1990-08-09 21:30:00+05:30,14.91,0.48,52.15,5.1731166058256015,0.0,0.0,0.0
1990-08-09 22:30:00+05:30,13.95,0.28,55.9,5.280269409357082,0.0,0.0,0.0
1990-08-09 23:30:00+05:30,13.08,0.0,59.95,5.472848913897753,0.0,0.0,0.0
1990-08-10 00:30:00+05:30,12.1,0.28,64.35,5.568423347383234,0.0,0.0,0.0
1990-08-10 01:30:00+05:30,11.34,0.34,66.65,5.351867928310614,0.0,0.0,0.0
1990-08-10 02:30:00+05:30,10.64,0.34,66.65,4.68438285257651,0.0,0.0,0.0
1990-08-10 03:30:00+05:30,10.06,0.41,69.0,4.626755745176147,0.0,0.0,0.0
1990-08-10 04:30:00+05:30,9.52,0.41,71.5,4.618530442501319,0.0,0.0,0.0
1990-08-10 05:30:00+05:30,9.07,0.41,74.15,4.706484437979046,0.0,0.0,0.0
1990-08-10 06:30:00+05:30,8.93,0.41,74.15,4.571285924564963,207.0,797.53,72.65
1990-08-10 07:30:00+05:30,11.35,0.21,69.15,5.893277226505487,417.05,812.35,113.15
1990-08-10 08:30:00+05:30,13.59,0.41,60.05,5.977122990630296,610.95,839.79,136.85
1990-08-10 09:30:00+05:30,15.22,0.69,54.25,6.030925975679623,805.2,912.94,141.65
1990-08-10 10:30:00+05:30,16.67,0.97,52.65,6.941583646514377,903.3,875.78,159.0
